,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2023-03-21,67.62000274658203,69.59999847412111,66.76999664306639,69.33000183105469,409495,48.8902587890625,null,null,null,0.0,0.0
2023-03-22,69.48000335693361,71.30999755859375,68.88999938964844,70.9000015258789,337639,48.93917846679688,Up,Down,0,0.0,0.94000244140625
2023-03-23,69.94999694824219,71.66999816894531,69.13999938964844,69.95999908447266,335241,49.35182571411133,Up,Down,0,0.0,0.6999969482421875
2023-03-24,69.51000213623047,70.37999725341797,66.81999969482422,69.26000213623047,380852,49.628318786621094,Up,Up,1,3.5499954223632812,0.0
2023-03-27,69.41999816894531,73.0999984741211,69.12999725341797,72.80999755859375,353598,49.99591827392578,Up,Up,1,0.3899993896484375,0.0
2023-03-28,72.86000061035156,73.93000030517578,72.19000244140625,73.19999694824219,328472,50.497352600097656,Up,Down,0,0.0,0.2299957275390625
2023-03-29,73.61000061035156,74.37000274658203,72.76000213623047,72.97000122070312,312669,50.91718673706055,Up,Up,1,1.4000015258789062,0.0
2023-03-30,72.9800033569336,74.62999725341797,72.61000061035156,74.37000274658203,269743,51.42680740356445,Up,Up,1,1.2999954223632812,0.0
2023-03-31,74.37000274658203,75.72000122070312,73.7699966430664,75.66999816894531,304361,52.22971725463867,Up,Up,1,4.75,0.0
2023-04-03,80.0999984741211,81.69000244140625,79.0,80.41999816894531,547126,55.38019943237305,Up,Up,1,0.29000091552734375,0.0
2023-04-04,80.44000244140625,81.80999755859375,79.61000061035156,80.70999908447266,343570,57.22340774536133,Up,Down,0,0.0,0.09999847412109375
2023-04-05,81.01000213623047,81.23999786376953,79.72000122070312,80.61000061035156,254974,57.73301696777344,Up,Up,1,0.089996337890625,0.0
2023-04-06,80.37000274658203,80.95999908447266,79.6500015258789,80.69999694824219,0,57.93880081176758,Up,Down,0,0.0,0.9599990844726562
2023-04-10,80.5,81.22000122070312,79.61000061035156,79.73999786376953,264906,57.83885192871094,Down,Up,0,0.0,1.7900009155273438
2023-04-11,79.87999725341797,81.58999633789062,79.37000274658203,81.52999877929688,309683,58.07406234741211,Up,Up,1,1.7300033569335938,0.0
